time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-10-11T09:26:47.349Z,-5.6469,149.36,160.789,4.9,mb,41,76,3.145,0.75,us,us6000ny1w,2024-10-11T09:48:24.040Z,"65 km NNW of Kandrian, Papua New Guinea",earthquake,8.19,3.23,0.082,47,reviewed,us,us
2024-10-11T07:16:41.089Z,42.6543,31.3671,10,4.8,mww,87,30,2.075,0.65,us,us6000ny1h,2024-10-14T10:49:47.552Z,"131 km NW of Amasra, Turkey",earthquake,5.72,1.828,0.051,37,reviewed,us,us
2024-10-11T04:40:55.033Z,22.9814,95.8755,10,4.9,mb,52,91,1.978,0.9,us,us6000ny0s,2024-10-11T10:07:59.710Z,"49 km NNE of Shwebo, Myanmar",earthquake,8.48,1.881,0.069,68,reviewed,us,us
2024-10-11T00:16:02.715Z,5.7958,126.5347,103.44,4.9,mb,62,87,1.582,0.92,us,us6000nxzn,2024-10-11T00:43:37.040Z,"73 km SSE of Pondaguitan, Philippines",earthquake,5.92,6.956,0.055,105,reviewed,us,us
2024-10-11T00:15:52.277Z,24.1778,124.229,35,4.6,mb,67,76,0.2,0.84,us,us6000nxzm,2024-10-11T01:16:39.040Z,"19 km SSE of Ishigaki, Japan",earthquake,6.46,1.733,0.064,72,reviewed,us,us
2024-10-10T22:23:20.912Z,-33.7555,-178.5458,10,4.6,mb,24,165,4.511,1.18,us,us6000nxz4,2024-10-10T23:32:56.040Z,"south of the Kermadec Islands",earthquake,10.09,1.95,0.141,15,reviewed,us,us
2024-10-10T20:37:36.401Z,-16.5045,-174.7115,227.857,4.6,mb,55,62,3.828,0.92,us,us6000nxy6,2024-10-11T15:05:05.040Z,"115 km WSW of Hihifo, Tonga",earthquake,7.89,6.403,0.055,97,reviewed,us,us
2024-10-10T18:12:34.393Z,-0.9254,-22.0667,10,5.3,mb,72,46,10.364,0.68,us,us6000nxws,2024-10-11T06:53:18.040Z,"central Mid-Atlantic Ridge",earthquake,8.28,1.848,0.041,194,reviewed,us,us
2024-10-10T17:59:07.540Z,-56.0665,-25.5835,10,4.6,mb,17,112,6.498,0.82,us,us6000ny13,2024-10-11T16:58:27.040Z,"South Sandwich Islands region",earthquake,12.77,1.932,0.136,16,reviewed,us,us
2024-10-10T13:59:50.740Z,37.0185,4.5404,10,4.5,mb,32,154,2.881,0.76,us,us6000nxv3,2024-10-10T15:04:50.005Z,"32 km NE of Arhribs, Algeria",earthquake,8.63,1.929,0.139,15,reviewed,us,us
2024-10-10T09:44:39.894Z,-47.5338,99.958,10,5.4,mww,42,58,19.604,0.33,us,us6000nxt5,2024-10-11T09:47:54.004Z,"southeast Indian Ridge",earthquake,13.12,1.836,0.086,13,reviewed,us,us
2024-10-10T07:22:47.025Z,1.9215,127.2259,114.964,4.9,mww,71,45,1.151,0.76,us,us6000nxsh,2024-10-10T07:40:52.005Z,"89 km WNW of Tobelo, Indonesia",earthquake,7.92,3.85,0.08,15,reviewed,us,us
2024-10-10T04:51:31.536Z,55.0063,-160.4183,48.808,4.7,mwr,115,157,0.345,0.91,us,us6000nxr5,2024-10-14T10:44:53.691Z,"37 km S of Sand Point, Alaska",earthquake,3.66,5.329,0.073,18,reviewed,us,us
2024-10-10T04:46:27.602Z,-37.2944,47.6955,10,5.1,mb,47,26,20.687,0.89,us,us6000nxr6,2024-10-10T05:07:09.005Z,"Southwest Indian Ridge",earthquake,11.81,1.848,0.065,76,reviewed,us,us
2024-10-10T03:13:40.152Z,-24.0966,-67.2109,194.523,4.6,mb,26,60,2.411,0.57,us,us6000nxqv,2024-10-10T03:31:10.005Z,"91 km W of San Antonio de los Cobres, Argentina",earthquake,4.19,21.218,0.193,8,reviewed,us,us
2024-10-10T02:33:02.983Z,42.1926,143.3339,48.76,4.6,mb,76,158,0.221,0.55,us,us6000nxqp,2024-10-10T02:55:05.005Z,"10 km SSE of Hiroo, Japan",earthquake,8.39,5.956,0.054,103,reviewed,us,us
2024-10-09T22:57:57.821Z,-3.6882,100.9513,35,4.7,mb,49,138,2.108,0.89,us,us6000nxpk,2024-10-10T01:02:05.554Z,"146 km W of Bengkulu, Indonesia",earthquake,6.92,1.757,0.092,36,reviewed,us,us
2024-10-09T21:26:44.902Z,-23.2846,-175.9367,35,4.7,mb,25,115,2.104,1.05,us,us6000nxnq,2024-10-09T21:51:39.005Z,"237 km SSW of ‘Ohonua, Tonga",earthquake,11.07,1.895,0.12,21,reviewed,us,us
2024-10-09T19:57:28.104Z,-31.7198,-178.4643,43.041,5.2,mb,62,70,2.494,1.17,us,us6000nxmm,2024-10-09T20:20:15.005Z,"Kermadec Islands region",earthquake,12.31,6.051,0.071,65,reviewed,us,us
2024-10-09T17:52:51.562Z,28.0928,105.2507,10,4.9,mb,102,38,7.95,0.42,us,us6000nxlt,2024-10-09T19:09:33.005Z,"19 km WSW of Xuyong, China",earthquake,8.28,1.804,0.048,137,reviewed,us,us
2024-10-09T17:22:39.058Z,53.2226,159.7783,63.565,4.5,mb,105,78,0.709,0.87,us,us6000nxld,2024-10-09T17:52:21.005Z,"79 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,9.31,6.01,0.056,94,reviewed,us,us
2024-10-09T11:19:41.467Z,37.547,137.4245,10,4.6,mb,63,59,1.178,0.62,us,us6000nxhs,2024-10-09T12:57:45.005Z,"58 km NE of Anamizu, Japan",earthquake,5.69,1.829,0.064,72,reviewed,us,us
2024-10-09T06:50:18.300Z,-33.769,-178.1584,10,4.7,mb,25,240,4.754,1.21,us,us6000nxgy,2024-10-09T08:15:05.005Z,"south of the Kermadec Islands",earthquake,13.72,2.002,0.133,17,reviewed,us,us
2024-10-09T04:41:07.018Z,51.8996,-170.7951,35,5,mww,130,71,1.041,0.93,us,us6000nxg5,2024-10-18T04:51:20.251Z,"175 km SW of Nikolski, Alaska",earthquake,5.75,1.845,0.103,9,reviewed,us,us
2024-10-08T23:37:00.030Z,-6.9953,154.9327,74.526,4.5,mb,45,89,5.525,0.97,us,us6000nxfa,2024-10-09T00:09:51.005Z,"96 km SW of Panguna, Papua New Guinea",earthquake,10.18,6.734,0.093,34,reviewed,us,us
2024-10-08T20:25:44.522Z,10.4233,-86.2383,10,4.8,mb,103,202,0.895,0.75,us,us6000nxe5,2024-10-12T18:52:27.075Z,"45 km WNW of Tamarindo, Costa Rica",earthquake,6.17,1.946,0.05,126,reviewed,us,us
2024-10-08T19:22:17.947Z,-11.2865,161.663,10,4.6,mb,39,134,2.494,0.67,us,us6000nxgz,2024-10-09T16:17:22.005Z,"96 km SSW of Kirakira, Solomon Islands",earthquake,10.71,1.919,0.092,35,reviewed,us,us
2024-10-08T14:12:09.963Z,-7.5359,106.6386,49.205,4.8,mb,91,51,1.005,1.25,us,us6000nxa0,2024-10-17T10:43:18.492Z,"61 km S of Pelabuhanratu, Indonesia",earthquake,7.01,6.648,0.061,90,reviewed,us,us
2024-10-08T12:51:37.839Z,-21.2007,-67.7548,162.874,4.6,mb,60,45,1.506,0.74,us,us6000nx9j,2024-10-08T13:11:25.040Z,"51 km E of Ollagüe, Chile",earthquake,3.34,6.83,0.04,188,reviewed,us,us
2024-10-08T10:38:44.341Z,-5.7382,107.4531,313.956,4.8,mb,92,59,1.724,0.71,us,us6000nx8z,2024-10-08T11:01:28.040Z,"49 km NNE of Rengasdengklok, Indonesia",earthquake,7.88,5.268,0.059,89,reviewed,us,us
2024-10-08T09:07:42.977Z,-33.8625,-177.5999,10,4.7,mb,21,172,4.594,0.4,us,us6000nx8m,2024-10-08T09:53:26.040Z,"south of the Kermadec Islands",earthquake,15.19,1.974,0.134,18,reviewed,us,us
2024-10-08T08:07:25.759Z,-33.7344,-178.5654,18.874,4.9,mb,31,122,4.493,0.97,us,us6000nx8f,2024-10-08T08:56:12.040Z,"south of the Kermadec Islands",earthquake,10.09,5.08,0.187,18,reviewed,us,us
2024-10-08T01:28:29.194Z,2.3297,126.9413,35,4.7,mb,38,79,1.605,0.61,us,us6000nx76,2024-10-08T02:14:38.040Z,"136 km WNW of Tobelo, Indonesia",earthquake,8.66,1.909,0.096,33,reviewed,us,us
2024-10-08T01:27:18.634Z,-33.4367,-178.3861,10,4.8,mb,46,191,4.181,0.53,us,us6000nx73,2024-10-08T21:59:11.005Z,"south of the Kermadec Islands",earthquake,15.88,1.941,0.139,16,reviewed,us,us
2024-10-08T00:35:35.838Z,-36.2784,-99.2002,10,5.7,mww,86,63,12.548,0.85,us,us6000nx6t,2024-10-09T13:39:36.005Z,"southeast of Easter Island",earthquake,12.12,1.878,0.052,36,reviewed,us,us
2024-10-07T23:59:04.806Z,-33.4979,-178.5577,10,5.8,mww,57,70,4.258,1.44,us,us6000nx6d,2024-10-09T00:02:35.545Z,"south of the Kermadec Islands",earthquake,9.29,1.862,0.071,19,reviewed,us,us
2024-10-07T20:20:25.870Z,7.3985,126.1923,10,4.9,mb,35,107,0.691,0.46,us,us6000nx4s,2024-10-08T10:43:01.651Z,"23 km SSE of Bantacan, Philippines",earthquake,9.29,1.874,0.114,24,reviewed,us,us
2024-10-07T12:21:29.995Z,10.7725,-62.8594,105.585,5,mb,54,83,1.795,0.84,us,us6000nx1y,2024-10-07T17:54:15.036Z,"22 km N of Yaguaraparo, Venezuela",earthquake,9.48,7.326,0.027,447,reviewed,us,us
2024-10-07T09:36:58.060Z,-19.5916,169.0501,139.233,5.5,mww,54,86,3.358,0.73,us,us6000nx1e,2024-10-09T13:44:51.005Z,"24 km WSW of Isangel, Vanuatu",earthquake,10.13,6.724,0.066,22,reviewed,us,us
2024-10-07T06:18:46.515Z,38.2858,23.2711,10,4.7,mww,144,38,1.037,0.62,us,us6000nx0u,2024-10-14T10:59:34.446Z,"6 km SW of Thívai, Greece",earthquake,5.36,1.845,0.069,20,reviewed,us,us
2024-10-07T05:54:58.640Z,34.8624,26.2324,10,4.8,mb,101,149,1.18,0.41,us,us6000nx0t,2024-10-07T08:11:37.005Z,"37 km S of Palekastro, Greece",earthquake,5.65,1.734,0.056,97,reviewed,us,us
2024-10-07T05:51:17.399Z,-18.9802,-173.1591,10,5.3,mb,41,56,2.922,0.6,us,us6000nx0s,2024-10-07T06:10:44.005Z,"94 km ESE of Neiafu, Tonga",earthquake,6.64,1.864,0.101,33,reviewed,us,us
2024-10-07T05:49:56.451Z,-24.1135,-67.112,187.553,4.6,mb,42,56,2.485,1,us,us6000nx0r,2024-10-07T06:22:17.005Z,"81 km W of San Antonio de los Cobres, Argentina",earthquake,9.13,6.956,0.09,37,reviewed,us,us
2024-10-07T05:35:06.102Z,-24.1429,-67.0647,166.805,4.9,mww,80,55,2.512,1.1,us,us6000nx0l,2024-10-07T05:56:45.005Z,"76 km W of San Antonio de los Cobres, Argentina",earthquake,8.2,6.842,0.08,15,reviewed,us,us
2024-10-07T05:01:56.095Z,25.3194,142.6784,10,4.9,mb,46,117,1.824,0.82,us,us6000nx0h,2024-10-07T06:51:01.005Z,"Volcano Islands, Japan region",earthquake,8.42,1.556,0.094,36,reviewed,us,us
2024-10-07T02:24:16.648Z,-3.7278,151.4494,10,4.6,mb,17,104,0.848,0.57,us,us6000nx0y,2024-10-07T23:07:28.040Z,"94 km WNW of Rabaul, Papua New Guinea",earthquake,7.69,1.9,0.141,15,reviewed,us,us
2024-10-07T01:00:10.073Z,6.825,125.8025,33.36,4.6,mb,20,118,0.329,0.82,us,us6000nwzw,2024-10-07T22:40:34.005Z,"11 km SSE of San Remigio, Philippines",earthquake,13.56,4.567,0.132,17,reviewed,us,us
2024-10-07T00:33:16.194Z,-33.5384,-178.01,10,5,mb,35,130,4.264,1.24,us,us6000nwzm,2024-10-07T00:56:58.005Z,"south of the Kermadec Islands",earthquake,11.06,1.89,0.103,30,reviewed,us,us
2024-10-06T22:53:36.433Z,-6.3909,128.382,362.143,4.5,mb,22,74,2.396,0.62,us,us6000nwyt,2024-10-06T23:06:34.005Z,"280 km NNE of Lospalos, Timor Leste",earthquake,10.57,8.002,0.131,17,reviewed,us,us
2024-10-06T21:52:59.301Z,-13.5766,-111.1482,10,5.6,mww,102,110,13.587,0.92,us,us6000nwyj,2024-10-08T16:59:38.767Z,"central East Pacific Rise",earthquake,12.59,1.879,0.073,18,reviewed,us,us
2024-10-06T21:50:49.646Z,-20.7275,-174.2397,10,5,mb,24,108,0.931,0.77,us,us6000nwyi,2024-10-06T22:08:49.005Z,"97 km ENE of Kolonga, Tonga",earthquake,9.48,1.897,0.126,20,reviewed,us,us
2024-10-06T21:35:03.675Z,-33.4255,-178.474,10,4.9,mb,30,109,4.178,0.98,us,us6000nwyc,2024-10-06T21:52:34.005Z,"south of the Kermadec Islands",earthquake,10.09,1.908,0.122,21,reviewed,us,us
2024-10-06T20:04:07.172Z,-4.9771,102.8475,59.093,4.5,mb,40,99,0.622,0.73,us,us6000nwxw,2024-10-06T20:37:39.005Z,"114 km SSW of Pagar Alam, Indonesia",earthquake,8.14,7.072,0.108,25,reviewed,us,us
2024-10-06T17:56:25.706Z,64.8464,-17.6755,10,5.1,mww,65,102,1.566,0.44,us,us6000nwxc,2024-10-06T18:24:25.005Z,"95 km SSE of Akureyri, Iceland",earthquake,9.81,1.9,0.052,36,reviewed,us,us
2024-10-06T17:20:03.210Z,38.6405,141.7572,57.641,4.6,mb,28,142,2.212,0.41,us,us6000nwx8,2024-10-06T17:38:49.005Z,"34 km NE of Onagawa Chō, Japan",earthquake,6.66,8.937,0.152,13,reviewed,us,us
2024-10-06T17:10:03.972Z,9.1287,40.3209,10,4.9,mb,67,74,3.445,0.48,us,us6000nwx4,2024-10-17T10:51:31.180Z,"23 km NE of Āwash, Ethiopia",earthquake,8.83,1.856,0.069,65,reviewed,us,us
2024-10-06T13:00:58.349Z,-17.2115,171.6429,10,5.2,mww,39,75,6.14,0.54,us,us6000nwwa,2024-10-06T13:21:11.005Z,"Vanuatu region",earthquake,9.93,1.869,0.073,18,reviewed,us,us
2024-10-06T12:08:40.597Z,39.0052,25.8344,10,4.6,mb,26,48,0.837,0.91,us,us6000nww7,2024-10-07T07:28:56.784Z,"20 km SSW of Eresós, Greece",earthquake,4.88,1.884,0.165,11,reviewed,us,us
2024-10-06T11:08:56.917Z,53.2876,-167.0436,47.192,4.5,mwr,53,164,0.516,0.68,us,us6000nww1,2024-10-11T16:33:28.909Z,"73 km SSW of Unalaska, Alaska",earthquake,5.83,5.639,0.08,15,reviewed,us,us
2024-10-06T10:19:13.621Z,-40.3183,176.5809,21.42,4.7,mb,35,79,0.442,1.22,us,us6000nwva,2024-10-07T01:45:01.878Z,"42 km ESE of Dannevirke, New Zealand",earthquake,3.85,4.315,0.167,13,reviewed,us,us
2024-10-06T08:34:13.638Z,53.3398,-167.0986,57.264,4.7,mb,48,163,0.473,0.96,us,us6000nwuu,2024-10-11T16:39:48.675Z,"70 km SSW of Unalaska, Alaska",earthquake,4.31,6.148,0.034,263,reviewed,us,us
2024-10-06T06:13:55.023Z,28.0963,139.7675,419.377,4.7,mb,106,31,2.365,0.66,us,us6000nwuh,2024-10-06T07:21:10.005Z,"Bonin Islands, Japan region",earthquake,10.14,7.696,0.026,462,reviewed,us,us
2024-10-06T05:26:36.812Z,12.4167,123.6419,12.022,4.8,mb,46,127,5.646,0.66,us,us6000nwua,2024-10-06T06:06:57.005Z,"5 km NNE of Masbate, Philippines",earthquake,9.91,3.182,0.097,33,reviewed,us,us
2024-10-06T03:26:57.751Z,-33.8077,-72.1083,23.688,4.5,mb,52,146,0.438,0.77,us,us6000nwtt,2024-10-06T03:51:27.005Z,"52 km WSW of San Antonio, Chile",earthquake,4.64,3.858,0.099,30,reviewed,us,us
2024-10-06T02:56:53.287Z,51.6388,175.4597,57.119,4.5,mb,72,198,1.958,0.81,us,us6000nwtm,2024-10-06T03:19:54.005Z,"205 km SE of Attu Station, Alaska",earthquake,13.29,9.77,0.066,67,reviewed,us,us
2024-10-05T23:02:00.488Z,-28.5736,-175.7417,34.954,5.1,mb,30,166,2.029,1.05,us,us6000nwsc,2024-10-05T23:19:19.005Z,"Kermadec Islands region",earthquake,12.16,7.898,0.11,27,reviewed,us,us
2024-10-05T19:15:34.362Z,35.3597,52.8989,10,4.5,mb,52,142,4.934,0.81,us,us6000nwr9,2024-10-07T22:46:32.382Z,"50 km WSW of Semnan, Iran",earthquake,11.1,1.931,0.092,35,reviewed,us,us
2024-10-05T16:08:54.980Z,-41.2983,174.4435,45.497,5.1,mww,173,24,0.197,1.1,us,us6000nwqg,2024-10-12T01:28:47.302Z,"25 km W of Karori, New Zealand",earthquake,4.15,3.766,0.08,15,reviewed,us,us
2024-10-05T14:40:33.181Z,9.964,126.433,15.09,4.9,mb,156,43,2.997,0.54,us,us6000nwq6,2024-10-10T15:09:06.005Z,"38 km ENE of Pilar, Philippines",earthquake,8.23,3.38,0.046,151,reviewed,us,us
2024-10-05T12:50:42.585Z,53.2363,-167.1235,47.041,5.4,mww,78,124,0.504,0.79,us,us6000nwpv,2024-10-17T13:00:53.332Z,"81 km SSW of Unalaska, Alaska",earthquake,7.04,6.203,0.066,22,reviewed,us,us
2024-10-05T12:50:23.838Z,53.0819,-166.98,35,5.1,mwr,64,135,0.649,0.63,us,us6000nwq0,2024-10-11T17:29:57.450Z,"93 km SSW of Unalaska, Alaska",earthquake,3.92,1.931,0.066,22,reviewed,us,us
2024-10-05T12:08:12.354Z,37.6351,-31.6445,10,4.8,mb,66,83,4.855,0.89,us,us6000nwpm,2024-10-05T12:52:27.005Z,"197 km SSW of Lajes das Flores, Portugal",earthquake,11.06,1.872,0.067,69,reviewed,us,us
2024-10-05T11:45:30.324Z,-17.3967,-173.4475,40.756,5.4,mb,62,50,3.739,1.37,us,us6000nwpi,2024-10-08T16:48:28.494Z,"150 km NNE of Neiafu, Tonga",earthquake,8.71,6.769,0.034,300,reviewed,us,us
2024-10-05T11:19:10.520Z,-18.7626,-177.5599,371.448,4.5,mb,49,79,3.57,0.66,us,us6000nwpf,2024-10-06T08:07:07.005Z,"Fiji region",earthquake,11.85,7.842,0.081,44,reviewed,us,us
2024-10-05T10:42:25.088Z,-19.3469,-172.5407,10,4.9,mb,48,87,2.484,0.65,us,us6000nwpd,2024-10-05T11:21:59.005Z,"170 km ESE of Neiafu, Tonga",earthquake,8.36,1.859,0.087,41,reviewed,us,us
2024-10-05T08:25:18.197Z,-16.3864,167.8638,206.409,4.8,mb,25,200,5.355,0.62,us,us6000nwp2,2024-10-05T09:00:03.005Z,"57 km ESE of Lakatoro, Vanuatu",earthquake,14.8,9.857,0.1,31,reviewed,us,us
2024-10-05T06:45:12.485Z,54.2938,-161.7133,31.075,4.9,mb,97,145,1.225,0.96,us,us6000nwnq,2024-10-11T17:35:53.006Z,"93 km SSE of King Cove, Alaska",earthquake,5.9,6.267,0.053,112,reviewed,us,us
2024-10-04T22:22:10.161Z,2.2567,128.3077,156.803,4.5,mb,34,109,1.749,0.51,us,us6000nwm9,2024-10-05T01:53:25.005Z,"67 km NNE of Tobelo, Indonesia",earthquake,12.03,6.845,0.113,23,reviewed,us,us
2024-10-04T21:21:11.974Z,4.9457,126.2526,102.506,4.7,mb,55,107,2.214,0.64,us,us6000nwls,2024-10-04T21:39:01.005Z,"101 km ESE of Sarangani, Philippines",earthquake,8.5,6.154,0.08,47,reviewed,us,us
2024-10-04T21:15:10.287Z,-19.8696,-175.1116,100.973,4.8,mb,20,217,1.506,0.53,us,us6000nwlr,2024-10-04T21:32:37.005Z,"79 km W of Pangai, Tonga",earthquake,15.13,10.553,0.128,19,reviewed,us,us
2024-10-04T14:48:06.529Z,9.9714,126.3957,36.556,4.7,mb,42,116,2.994,0.54,us,us6000nwjp,2024-10-14T08:57:43.040Z,"34 km ENE of Pilar, Philippines",earthquake,6.06,6.267,0.094,34,reviewed,us,us
2024-10-04T13:58:58.655Z,-55.5398,-124.7622,10,5.3,mww,82,87,28.746,0.56,us,us6000nwkv,2024-10-14T08:54:24.040Z,"southern East Pacific Rise",earthquake,12.42,1.836,0.11,8,reviewed,us,us
2024-10-04T13:49:01.146Z,70.685,-14.5851,10,5.2,mww,94,45,6.487,0.46,us,us6000nwja,2024-10-14T09:01:30.040Z,"216 km W of Olonkinbyen, Svalbard and Jan Mayen",earthquake,8.43,1.865,0.053,34,reviewed,us,us
2024-10-04T12:57:59.032Z,-20.2726,-69.9799,52.214,4.5,mb,18,78,0.142,1.01,us,us6000nwii,2024-10-14T09:06:48.236Z,"13 km E of Alto Hospicio, Chile",earthquake,5.38,4.592,0.191,8,reviewed,us,us
2024-10-04T11:47:46.134Z,70.7655,-14.8097,10,4.8,mb,36,61,6.527,0.75,us,us6000nwi9,2024-10-14T09:11:19.040Z,"223 km W of Olonkinbyen, Svalbard and Jan Mayen",earthquake,9.09,1.907,0.075,56,reviewed,us,us
2024-10-04T11:42:16.435Z,70.7037,-14.7331,10,5,mww,59,54,6.482,0.83,us,us6000nwi8,2024-10-14T09:24:00.040Z,"221 km W of Olonkinbyen, Svalbard and Jan Mayen",earthquake,8.93,1.89,0.06,27,reviewed,us,us
2024-10-04T08:58:49.536Z,70.7071,-14.7766,10,4.9,mww,41,64,6.479,1.04,us,us6000nwgt,2024-10-04T09:41:35.005Z,"223 km W of Olonkinbyen, Svalbard and Jan Mayen",earthquake,9.74,1.914,0.065,23,reviewed,us,us
2024-10-04T08:53:02.569Z,-5.4677,34.1883,9.822,4.7,mb,34,70,5.286,0.61,us,us6000nwgr,2024-10-04T15:38:02.403Z,"41 km NW of Itigi, Tanzania",earthquake,10.52,3.97,0.11,25,reviewed,us,us
2024-10-04T06:32:16.794Z,-4.8477,133.8305,10,4.6,mb,14,93,2.482,1.28,us,us6000nwic,2024-10-06T05:23:42.005Z,"147 km NE of Tual, Indonesia",earthquake,7.17,1.83,0.146,14,reviewed,us,us
2024-10-04T05:57:19.704Z,37.9049,33.2863,10,4.5,mb,50,65,1.998,0.78,us,us6000nwgc,2024-10-04T07:12:30.005Z,"31 km NW of Karapınar, Turkey",earthquake,5.1,1.891,0.104,27,reviewed,us,us
2024-10-04T03:24:52.321Z,70.6423,-14.3397,10,4.5,mb,32,72,6.486,0.91,us,us6000nwfs,2024-10-04T03:44:47.005Z,"208 km W of Olonkinbyen, Svalbard and Jan Mayen",earthquake,7.82,1.684,0.127,18,reviewed,us,us
2024-10-04T03:06:29.685Z,52.1423,178.0008,171.635,4.5,mb,117,88,0.399,0.74,us,us6000nwfn,2024-10-04T03:51:40.005Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,9.74,5.366,0.056,94,reviewed,us,us
2024-10-03T20:53:43.674Z,2.7903,128.1927,157.794,4.8,mb,51,123,2.168,0.82,us,us6000nwdx,2024-10-03T21:08:24.005Z,"119 km N of Tobelo, Indonesia",earthquake,9.29,7.775,0.08,48,reviewed,us,us
2024-10-03T20:10:01.902Z,70.7292,-14.7572,10,4.6,mb,33,62,6.502,0.35,us,us6000nwdn,2024-10-03T20:38:45.005Z,"222 km W of Olonkinbyen, Svalbard and Jan Mayen",earthquake,9.52,1.918,0.111,24,reviewed,us,us
2024-10-03T20:05:13.256Z,5.6965,126.1575,110.731,4.8,mb,51,83,1.48,0.81,us,us6000nwde,2024-10-03T20:24:07.005Z,"62 km ESE of Caburan, Philippines",earthquake,9.54,6.742,0.081,47,reviewed,us,us
2024-10-03T19:30:49.870Z,-17.7647,-178.3819,533.187,4.5,mb,65,33,3.446,0.9,us,us6000nwd5,2024-10-03T19:48:08.005Z,"246 km E of Levuka, Fiji",earthquake,11.68,8.26,0.043,161,reviewed,us,us
2024-10-03T17:39:44.449Z,-37.214,52.1688,10,4.9,mb,64,44,24.104,0.39,us,us6000nwc7,2024-10-03T18:01:24.005Z,"South Indian Ocean",earthquake,8.56,1.859,0.07,63,reviewed,us,us
2024-10-03T16:15:38.942Z,12.7422,143.3985,91.368,4.6,mb,64,48,1.661,0.52,us,us6000nwbq,2024-10-03T16:57:04.005Z,"149 km WSW of Merizo Village, Guam",earthquake,9.11,6.101,0.056,96,reviewed,us,us
2024-10-03T14:42:18.381Z,-22.7305,-176.8602,167.346,4.9,mb,45,83,2.221,0.61,us,us6000nwau,2024-10-03T15:14:16.005Z,"236 km SW of Houma, Tonga",earthquake,14.54,6.962,0.085,43,reviewed,us,us
2024-10-03T13:54:20.796Z,51.0014,-176.2227,38.918,4.5,mb,49,195,0.928,0.81,us,us6000nwa7,2024-10-11T17:56:25.923Z,"101 km SSE of Adak, Alaska",earthquake,6.19,7.717,0.054,103,reviewed,us,us
2024-10-03T13:08:40.592Z,51.3378,-177.0247,35,5.1,mb,84,145,0.522,0.64,us,us6000nw9t,2024-10-17T13:18:56.199Z,"65 km SSW of Adak, Alaska",earthquake,3.84,1.68,0.028,402,reviewed,us,us
2024-10-03T13:08:06.252Z,-28.4632,-176.3346,10,5.3,mb,46,111,1.601,0.86,us,us6000nw9u,2024-10-03T13:26:31.005Z,"Kermadec Islands region",earthquake,9.66,1.88,0.083,49,reviewed,us,us
2024-10-03T10:43:14.082Z,-0.9923,148.4357,10,5.4,mb,64,79,1.494,0.63,us,us6000nw94,2024-10-08T16:40:55.046Z,"173 km NE of Lorengau, Papua New Guinea",earthquake,6.12,1.828,0.069,72,reviewed,us,us
2024-10-03T10:03:09.081Z,-3.3762,131.0098,10,4.7,mb,29,69,1.318,0.64,us,us6000nw8x,2024-10-03T14:50:13.005Z,"151 km WSW of Fakfak, Indonesia",earthquake,6.74,1.5,0.1,30,reviewed,us,us
2024-10-03T08:19:04.925Z,21.3209,-45.3988,10,5,mb,94,52,15.643,0.65,us,us6000nw8l,2024-10-03T08:37:18.005Z,"northern Mid-Atlantic Ridge",earthquake,11.07,1.881,0.058,96,reviewed,us,us
2024-10-03T01:50:31.220Z,-46.9021,33.3953,10,5,mb,38,77,17.408,0.79,us,us6000nw77,2024-10-03T02:13:32.005Z,"Prince Edward Islands region",earthquake,12.89,1.817,0.109,28,reviewed,us,us
2024-10-02T23:27:09.351Z,11.7795,125.4921,64.138,4.7,mb,43,99,4.681,0.92,us,us6000nw6t,2024-10-02T23:43:15.005Z,"4 km NE of San Julian, Philippines",earthquake,10.64,7.754,0.091,37,reviewed,us,us
2024-10-02T21:41:46.963Z,-14.3041,167.2944,209.096,5.2,mww,63,64,6.843,0.66,us,us6000nw6c,2024-10-09T06:06:41.005Z,"54 km SSW of Sola, Vanuatu",earthquake,8.86,7.579,0.093,11,reviewed,us,us
2024-10-02T21:05:37.351Z,-34.8421,-179.5924,35,4.7,mb,25,115,3.202,1.13,us,us6000nw66,2024-10-02T21:45:55.005Z,"south of the Kermadec Islands",earthquake,10.92,1.89,0.134,17,reviewed,us,us
2024-10-02T20:44:00.827Z,5.7562,126.0843,108.262,4.5,mb,43,88,1.398,0.58,us,us6000nw62,2024-10-09T16:02:50.005Z,"52 km ESE of Mangili, Philippines",earthquake,11.6,6.287,0.092,35,reviewed,us,us
2024-10-02T19:41:01.566Z,11.9696,-86.7137,118.936,4.6,mb,58,66,2.145,0.8,us,us6000nw5b,2024-10-09T15:32:03.005Z,"22 km W of Villa El Carmen, Nicaragua",earthquake,7.65,6.264,0.047,136,reviewed,us,us
2024-10-02T16:20:49.186Z,-4.5278,101.8224,35,4.7,mb,39,188,1.142,0.73,us,us6000nw47,2024-10-02T16:50:29.005Z,"94 km SSW of Bengkulu, Indonesia",earthquake,8.8,1.96,0.106,28,reviewed,us,us
2024-10-02T14:40:53.561Z,35.578,141.0927,46.931,4.7,mb,38,141,2.532,0.56,us,us7000nhql,2024-10-04T14:43:44.005Z,"29 km SE of Hasaki, Japan",earthquake,6.91,7.652,0.117,22,reviewed,us,us
