time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-10-18T05:12:26.813Z,60.1816,-139.1132,0,2.2,ml,,,,1.05,ak,ak024dezz4yl,2024-10-18T05:22:54.850Z,"78 km NNE of Yakutat, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-10-18T05:09:01.950Z,33.3650017,-116.6740036,14.79,1.26,ml,18,147,0.1426,0.44,ci,ci40955896,2024-10-18T05:15:20.792Z,"10 km NNW of Warner Springs, CA",earthquake,1.17,1.79,0.16,6,automatic,ci,ci
2024-10-18T05:06:41.246Z,-23.759,179.9915,563.439,4.4,mb,32,103,5.791,0.93,us,us6000nzh7,2024-10-18T05:26:37.040Z,"south of the Fiji Islands",earthquake,15.17,9.351,0.107,25,reviewed,us,us
2024-10-18T04:57:13.822Z,60.8253,-150.2326,41.3,1.8,ml,,,,0.3,ak,ak024deznbhy,2024-10-18T04:58:45.778Z,"27 km ESE of Point Possession, Alaska",earthquake,,1.2,,,automatic,ak,ak
2024-10-18T04:54:20.730Z,34.0483333,-117.2621667,17.88,1.08,ml,52,30,0.05945,0.18,ci,ci40955888,2024-10-18T05:01:30.513Z,"0 km W of Loma Linda, CA",earthquake,0.2,0.38,0.25,28,automatic,ci,ci
2024-10-18T04:50:40.130Z,19.009000778198,-155.35133361816,16.559999465942,1.90999997,md,34,253,0.1794,0.180000007,hv,hv74502621,2024-10-18T04:54:03.950Z,"24 km ESE of Naalehu, Hawaii",earthquake,1.42,14.4899998,0.170000002,3,automatic,hv,hv
2024-10-18T04:38:07.618Z,40.2963,142.3273,63.357,5.1,mww,103,133,1.081,0.8,us,us6000nzgv,2024-10-18T05:47:33.368Z,"48 km ENE of Noda, Japan",earthquake,7,6.364,0.078,16,reviewed,us,us
2024-10-18T04:32:41.450Z,38.837001800537,-122.8801651001,2.5299999713898,0.78,md,9,137,0.002843,0.03,nc,nc75075676,2024-10-18T04:52:17.428Z,"12 km E of Cloverdale, CA",earthquake,0.68,0.75,0.16,10,automatic,nc,nc
2024-10-18T04:05:53.325Z,62.6341,-149.1949,54.1,2.4,ml,,,,0.7,ak,ak024dezc9am,2024-10-18T04:32:01.040Z,"51 km ENE of Chase, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-10-18T03:57:43.870Z,34.1143333,-118.3245,8.7,1.07,ml,16,151,0.04605,0.11,ci,ci40955872,2024-10-18T04:03:49.386Z,"2 km N of Hollywood, CA",earthquake,0.34,0.44,0.191,26,automatic,ci,ci
2024-10-18T03:38:32.300Z,33.4628334,-116.5650024,0.38,1.09,ml,18,155,0.04446,0.25,ci,ci40955864,2024-10-18T03:40:38.720Z,"14 km SE of Anza, CA",earthquake,0.53,0.76,0.317,11,automatic,ci,ci
2024-10-18T03:38:30.680Z,33.4861667,-116.4456667,13.93,0.7,ml,18,160,0.1007,0.1,ci,ci40955856,2024-10-18T03:45:03.484Z,"22 km ESE of Anza, CA",earthquake,0.52,1.09,0.306,2,automatic,ci,ci
2024-10-18T02:43:19.690Z,46.874166666667,-121.95333333333,9.42,-0.14,md,9,142,0.02955,0.11,uw,uw62055201,2024-10-18T04:18:27.420Z,"14 km NNE of Ashford, Washington",earthquake,0.55,0.72,0.14375924482312,8,reviewed,uw,uw
2024-10-18T02:37:10.770Z,38.814498901367,-122.81033325195,0.95999997854233,0.76,md,8,112,0.008885,0.01,nc,nc75075646,2024-10-18T03:09:24.647Z,"6 km NW of The Geysers, CA",earthquake,0.36,0.74000001,0.4,9,automatic,nc,nc
2024-10-18T02:32:55.640Z,38.523666381836,-122.63632965088,5.2600002288818,1.72,md,25,64,0.07674,0.08,nc,nc75075641,2024-10-18T02:52:16.510Z,"8 km SW of Calistoga, CA",earthquake,0.24,0.910000026,0.12,26,automatic,nc,nc
2024-10-18T01:41:59.235Z,-6.7196,155.0486,35,5,mb,50,63,5.552,1.15,us,us6000nzgl,2024-10-18T02:08:48.040Z,"65 km SW of Panguna, Papua New Guinea",earthquake,9.4,1.861,0.065,76,reviewed,us,us
2024-10-18T01:38:18.300Z,17.9725,-66.973833333333,13.66,1.94,md,3,180,0.06707,0.05,pr,pr71462888,2024-10-18T02:22:13.690Z,"6 km WSW of Fuig, Puerto Rico",earthquake,2.34,0.89,0.045092155526838,3,reviewed,pr,pr
2024-10-18T01:38:05.152Z,68.9363,-145.6153,15.2,2.9,ml,,,,0.64,ak,ak024dexqxtv,2024-10-18T01:46:33.040Z,"90 km N of Arctic Village, Alaska",earthquake,,1.2,,,automatic,ak,ak
2024-10-18T01:37:41.250Z,17.9665,-66.837,15.11,2.49,md,7,205,0.03037,0.11,pr,pr71462883,2024-10-18T02:04:27.540Z,"3 km SSW of Indios, Puerto Rico",earthquake,0.79,0.44,0.075254502086062,4,reviewed,pr,pr
